split,filename,n_boxes,class_ids,primary_class,yolo_valid,width,height,aspect_ratio,format,readable,is_near_grayscale,md5
val,i_149_jpg.rf.5ad71df31cbbeeb9f2f2749d469ab7eb.jpg,1,0,0,True,193,174,1.1092,JPEG,True,False,3551bed8b29491b0f77b6aa3aa97c2fd
val,i_1503_jpg.rf.54e702c54ea17cb1e862bca08f39dc5c.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,8773987c7b007e78bfea8884c54be68c
val,i_1509_jpg.rf.4eca6cdcf256490ab984715dea553d7a.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,a84600008c3fb4bd769e98fe53f22f4c
val,i_1512_jpg.rf.76bf9b394d73e4c32306dadeeba9ed7a.jpg,1,0,0,True,60,60,1.0,JPEG,True,False,70835fa973749bf72e967891f4fa757b
val,i_1513_jpg.rf.6b5babf3ac79f5f742e616c481e2cd24.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,a3a546b85c7cf7e6d6509608f35e1b4f
val,i_1517_jpg.rf.a1274d003b8bf1114365eb2a9cf23700.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,7d6289fac2551f4ca46e7639b2d35ac6
val,i_1518_jpg.rf.1c917e3caae16c9b8b38981790c2dfb0.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,454e4791ee11b361d54d6910324dd8c8
val,i_1534_jpg.rf.fe50db8650a03c4c0efb245462bacad9.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,fec9a8dd4226cac43361afffe8a77c43
val,i_1539_jpg.rf.42ffb73074ffeff524b15c877af8ad24.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,e278fe3f8544c5d8543815e98aa40c16
val,i_1540_jpg.rf.d9ef8036ae7278fed587538d631ce1cf.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,f615b3bd045a91fec17ad2946b153575
val,i_1552_jpg.rf.00e6104decbe51ca855517cc086ed9a5.jpg,1,0,0,True,52,52,1.0,JPEG,True,False,dabaf616967840e594f8e3e5860ae7f5
val,i_155_jpg.rf.cbf9c2f45b1f7eb13c97c87f50991683.jpg,1,0,0,True,250,188,1.3298,JPEG,True,False,78ace5651863df5c3d3e1d9616362c7a
val,i_1561_jpg.rf.441d892d7c162d24293f886d2995a9be.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,ba43712a10ee79adacbc9a5559d81eaf
val,i_1566_jpg.rf.9e81f8912c0338c67ba11d966db37dd2.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,9bfbc2f6290f792cf8b658f5db7d2f16
val,i_1575_jpg.rf.775a9e352b578bc5cd9561e2946ee76a.jpg,1,0,0,True,69,69,1.0,JPEG,True,False,304ccd8bab240a54249ecc346ce46e31
val,i_1576_jpg.rf.dadca03884fdd75ca4bb83d83448516d.jpg,1,0,0,True,47,47,1.0,JPEG,True,False,d01ed9cfcc28cff1430ac210d0180d8a
val,i_1580_jpg.rf.a0a073e12c68e6f6d101123b38ffc6b5.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,787574f2a3e797fc4daee4e8dc324509
val,i_1591_jpg.rf.a6e034316fba3d998c02631daa730ac6.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,9f299517ef07ffaeb9618efdd2273b4e
val,i_1594_jpg.rf.422bac5318ce36738f9ee6f39774bb70.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,edef34c72354894fcdf65f879aea1d6c
val,i_1599_jpg.rf.46bfd272ff08e7399ed534ce05d2ffe1.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,a9d6c0ee8adae5150e4f2195322a498b
val,i_1600_jpg.rf.fd29c86a48965aa1a824cc253fe01f2f.jpg,1,0,0,True,72,72,1.0,JPEG,True,False,87f64d181c51cfdd870a57587f7388a1
val,i_1603_jpg.rf.cc8e566c2f5a824e735b79128a75f110.jpg,1,0,0,True,60,60,1.0,JPEG,True,False,7344a907e41d0b0138c7ff2a5cbdb121
val,i_1607_jpg.rf.2d63cccb33c5ff9127d29d4917ed7988.jpg,1,0,0,True,79,79,1.0,JPEG,True,False,8cb71be2c66491fae828f5e43f1bacc7
val,i_160_jpg.rf.a316ff8f0d22e79ea249f825ce7d985a.jpg,1,0,0,True,196,177,1.1073,JPEG,True,False,a163513e245a5fa58b9d7e50cfb04e5c
val,i_16_jpg.rf.557d64b1559e190acabf817adb5ca077.jpg,1,0,0,True,354,207,1.7101,JPEG,True,False,34f088a8aa20b589d11b6c08df0f60a2
val,i_177_jpg.rf.ac025baf622229c65cce32e4f8b3780f.jpg,1,0,0,True,135,147,0.9184,JPEG,True,False,24a6394dd7d50356cca12c737c9a4ee7
val,i_179_jpg.rf.510f646f599f8072e1a57971bb2a2229.jpg,1,0,0,True,245,191,1.2827,JPEG,True,False,4b393a42da81cef8e32c8e323dd186e9
val,i_197_jpg.rf.89917808142c62651d7c6900823e690d.jpg,1,0,0,True,307,156,1.9679,JPEG,True,False,bd35c80a6e46db406f75b62e2ba03ab6
val,i_206_jpg.rf.dcc772e778628b2a32fff97a428f6072.jpg,1,0,0,True,162,104,1.5577,JPEG,True,False,06b1ee444efb9826a66c10c817212b5e
val,i_218_jpg.rf.5279a3de345b17cdb39492753b5aac7e.jpg,1,0,0,True,200,110,1.8182,JPEG,True,False,b19b2602423765b5adaa7475e1780e62
val,i_225_jpg.rf.b66f81c0d830d129d8ebe58bd818ad64.jpg,1,0,0,True,170,123,1.3821,JPEG,True,False,3b3c311790a5b588e08ee0dc758c98b9
val,i_227_jpg.rf.ed093f121424c7fdbf632980a48b69a2.jpg,1,0,0,True,259,178,1.4551,JPEG,True,False,9f90c5ec9c9bf85c8feec0597a1cd5d1
val,i_229_jpg.rf.146ddb946b60ebdd5deed1a1130e009a.jpg,1,0,0,True,174,138,1.2609,JPEG,True,False,99a4a0471b7e68204322527f3c0d82ae
val,i_230_jpg.rf.fa84d0563d75b05af85ef7f546ddfbbf.jpg,1,0,0,True,238,156,1.5256,JPEG,True,False,255f369d0b64417bd7a9b5a62c7ef7d1
val,i_232_jpg.rf.76444640d6b296cd7a9421aac97f823a.jpg,1,0,0,True,190,132,1.4394,JPEG,True,False,05cd20e010a2641a1f3d6ed02811cbf1
val,i_233_jpg.rf.1dc58a5be20a57df66b81e3363423f5e.jpg,1,0,0,True,228,123,1.8537,JPEG,True,False,1dd6d50016142dd6839dfb36a5d69194
val,i_23_jpg.rf.50f3afb8725eca1ceaf2530bc38d7b21.jpg,1,0,0,True,327,249,1.3133,JPEG,True,False,dbd083d70d2dd2daefe67761a2a47800
val,i_242_jpg.rf.8100ca4f1597fd4aacaa8e93b9b267f0.jpg,1,0,0,True,203,164,1.2378,JPEG,True,False,15d60965654930d43273888769615b0b
val,i_244_jpg.rf.6e2826f6c5a4501e6b7f96e7738d7f7f.jpg,1,0,0,True,328,218,1.5046,JPEG,True,False,eae54fc85fdb523536c63e2eb995c265
val,i_247_jpg.rf.889951af515dab0ba6897c67800a65bf.jpg,1,0,0,True,178,188,0.9468,JPEG,True,False,d68eb432d30dcc0fda283e6e3202ee88
val,i_24_jpg.rf.0b450bac53bb638bf7661b10259e3a1e.jpg,1,0,0,True,397,300,1.3233,JPEG,True,False,b7e150ec95b7e39c484819fd991f89a8
val,i_254_jpg.rf.a7b1b22080a05c520beb428333068dcd.jpg,1,0,0,True,268,157,1.707,JPEG,True,False,dca7bb5a4a88922ac3353b60005d224a
val,i_263_jpg.rf.72b5572aa7b9fc2ec753d3433b403967.jpg,1,0,0,True,197,183,1.0765,JPEG,True,False,692010b2d30cf5d7773abc6a0cbce8c3
val,i_271_jpg.rf.ac698376178a42b0298c008ddb649494.jpg,1,0,0,True,223,159,1.4025,JPEG,True,False,7aa8bde89d304a02c1c3169d86b6ae75
val,i_280_jpg.rf.452cf1f5d71786707c8ffd52fafc1fa7.jpg,1,0,0,True,324,280,1.1571,JPEG,True,False,00583f824e44801ecdaf496fffc9f903
val,i_286_jpg.rf.bd9a24cf62d4009fd7ab5f23114e4d8b.jpg,1,0,0,True,427,277,1.5415,JPEG,True,False,cadd7ccdbf56f63b3850f5d6fe4c73eb
val,i_299_jpg.rf.300de59a110f170eecc4450fff4eedd1.jpg,1,0,0,True,306,199,1.5377,JPEG,True,False,92df3d1c85ae2726ec321e62ec4e2f48
val,i_302_jpg.rf.909fcf63ab709ec1afbe978d3665567b.jpg,1,0,0,True,150,140,1.0714,JPEG,True,False,004dfd01b7f01fd4868927bcf512dcba
val,i_309_jpg.rf.45aa9c2357387c076b690f4e7b9fd807.jpg,1,0,0,True,260,159,1.6352,JPEG,True,False,14986daa7d1296ac30869312351dacdf
val,i_315_jpg.rf.71a10fce600af89ccf8f0c8eeb1ec464.jpg,1,0,0,True,273,152,1.7961,JPEG,True,False,6c96a3978fd7b6119b2e85e2cf4172b5
val,i_322_jpg.rf.e0501a1783351601c22e6c39243eb338.jpg,1,0,0,True,147,128,1.1484,JPEG,True,False,4b866e1bec1af53270b7bd261816dbc2
val,i_326_jpg.rf.0fab64727a0ca1e9d9231c17a6a5f22b.jpg,1,0,0,True,254,173,1.4682,JPEG,True,False,36a047c16c4220c09bd1ccea192e24e7
val,i_337_jpg.rf.906f599e04003b11f541f71ece7f4bb0.jpg,1,0,0,True,276,190,1.4526,JPEG,True,False,4a76387f0a2ff04090eca4358e0f6640
val,i_341_jpg.rf.7a180604f7e36d551192d2bcac9648b8.jpg,1,0,0,True,299,239,1.251,JPEG,True,False,7c048435fefdc8b28709e10a73751d06
val,i_343_jpg.rf.f279d213638f60fe29fcc49f45069d15.jpg,1,0,0,True,159,145,1.0966,JPEG,True,False,bd19a7711370c90a9c46a5576fe9cd4d
val,i_348_jpg.rf.bfb5326ca79dd43d115d107630013453.jpg,1,0,0,True,305,190,1.6053,JPEG,True,False,63c3be0693faa57ad3180e087c68b4b8
val,i_349_jpg.rf.b68ce2476dcfbb76fba177121943e2a5.jpg,1,0,0,True,227,224,1.0134,JPEG,True,False,12e1b10c133a3abca79636e63ed75c5b
val,i_350_jpg.rf.4c78df6694c821c874633a13f1625f93.jpg,1,0,0,True,339,168,2.0179,JPEG,True,False,d6fb14b92b2d83bd4ea3eaddad18a940
val,i_351_jpg.rf.4dce7838255679e9244e8d1c9ac5ac25.jpg,1,0,0,True,245,193,1.2694,JPEG,True,False,c86eff50bfead029938e0054808bacc2
val,i_352_jpg.rf.98d9bc5cbb8ad418922bff27b1296ec6.jpg,1,0,0,True,259,178,1.4551,JPEG,True,False,70a84739300150198fdc108a3465f07b
val,i_362_jpg.rf.1ccfd7523bd31574719b0ca581935232.jpg,1,0,0,True,298,208,1.4327,JPEG,True,False,10c73588d17d776b4e2830807d9a3415
val,i_372_jpg.rf.5015ed41716449b283ea8f25ee7eaabc.jpg,1,0,0,True,291,200,1.455,JPEG,True,False,b1bde6fb0eedf360c0f6737014c07cb7
val,i_373_jpg.rf.98cdd7c01b55268ce6705b870988ad4d.jpg,1,0,0,True,474,326,1.454,JPEG,True,False,65bc76e8778ab6e2a97d866ca9124e75
val,i_375_jpg.rf.0921e17804ea0a35450fa7b45ac629c4.jpg,1,0,0,True,133,140,0.95,JPEG,True,False,e4668ec79887cb2cd1ca0831dd3c313b
val,i_379_jpg.rf.e4899cd40a60ffd2e43c3aa23f0ccff8.jpg,1,0,0,True,269,137,1.9635,JPEG,True,False,91e716de7a9bccb634b49da8a627d909
val,i_387_jpg.rf.89ab9819a5753d39488930f6217fad7c.jpg,1,0,0,True,248,276,0.8986,JPEG,True,False,29966a16aad3a64b3fa1bb87f97f3e5b
val,i_392_jpg.rf.4b170adf734e086c88ec0cfdf82ea6a4.jpg,1,0,0,True,511,324,1.5772,JPEG,True,False,835125318e101a6ee13bbf6388e156d4
val,i_396_png.rf.9b5ef9d19c4a47f06512abc1d9eb38a5.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,41d9f58e3373df06ee4d82e53cc3b249
val,i_412_png.rf.4e7120e1dfed7049727e12a6175144ea.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d127e55825ffa5f4500f188d973aac2a
val,i_414_png.rf.ac20e33c375d4b6b31871a17e7da4a82.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,cd2feaf76df8401483e6c5f77dabed58
val,i_416_png.rf.9ee8b376c357411e7d508f73f52a9a8e.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0dd4c3281839ba214de221d381a11277
val,i_418_png.rf.a07be6565bfec072fd048d91b7c8f549.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1b20f5d43f75fee2450785d0bc66d585
val,i_419_png.rf.b2c5ee75895bd530d7c2962ad6415b57.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d995c288f992aff940b4beee95e6d8c6
val,i_420_png.rf.0fc08653fa356f9391877ca83018c476.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,12e59f62e8c439ac9eab78ece5bf383b
val,i_422_png.rf.6f6221c6ba22be9af4041daabdcfe09f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e6d08bfd16640cf6a355720f8d7dec35
val,i_423_png.rf.8b237210843ba5889df39f8ecd59aaaf.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,b7ec5c976b3245d68936f46f48c9a1eb
val,i_426_png.rf.997e06abf3c24b7a562b525e1d8cfbb0.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,36279a3ad4490e5610a8da99389b01d9
val,i_427_png.rf.42a62b6b22c6344ba89876f04808c288.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,2f45a04a031a87f199c18f514146c539
val,i_42_jpg.rf.9b348281762bf86728e5cff90b958f3e.jpg,1,0,0,True,299,213,1.4038,JPEG,True,False,a826d6bdcfc7e362c84a25d380b50d62
val,i_433_png.rf.e69811b1ec7ccdbabfa3424b039d9c7d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e0e7200e7819c8e91b5f0e4d35d40631
val,i_435_png.rf.adf38373a4f72865be2ba9a5dfec3cb2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,284c9fed3a76a82a1ed58c2bc50a4cc6
val,i_442_png.rf.da2fbed61c5fe83a828a2992d4c6b83e.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,cf6fb111ee0d5ea33b2afc3827360ae5
val,i_449_png.rf.4aa162f0bffb0eb34390d9c9a28f17a2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7ed47535876deabd5628e6c62adb78ec
val,i_457_png.rf.d2d4ed6fa127e423ac88cd128f1633d2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3c08c81b284cc00585744acb5b2fc2c6
val,i_463_png.rf.2ec21b0072b4089aadede5ebea2dd9bb.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fbb41ffd47969048d3b272cf59f6f4a6
val,i_465_png.rf.9e2e1285f97e0d7d7721128a702130a1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9fe0522a06d88e37e904b7e699c44c20
val,i_466_png.rf.fcc4f66931da3370134a2db1674d13fc.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,81d1c46bed26ae96d5b9af0ff73445b7
val,i_468_png.rf.7b14bc877a3fad74465c374d7870f2a7.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1055c7580d3679d354181643ddbf11f1
val,i_46_jpg.rf.c7a6db3738736209f4ffb938aacb78c1.jpg,1,0,0,True,252,232,1.0862,JPEG,True,False,295ce2bf156723b21ee705eae06703e2
val,i_489_png.rf.9bb92d85a7d09d4941c75bb5c434bc51.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d07bf34dca2c79450838b507cfa4f775
val,i_490_png.rf.a1ae5de0640e9a7510c41187ce6a751f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,693b23fa910ab4811b1cb1c185b37864
val,i_495_png.rf.8d839020c5bb2664bf2c607511c9beff.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,33fdd1bd31cc1b5b4c45bfef66de2caf
val,i_500_png.rf.1978662f6d1379971f2fcc45e0388f94.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d84d921a79992e3f03b81ed0035b7796
val,i_502_png.rf.d856fc22036afef3175291f425176f7f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a4eaa94a9f80904b0480b08c9369ac28
val,i_506_png.rf.84d963ed0f8f427a5468bd74f0635e3a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a5400c936e07b13c5cda7ce4c6f78592
val,i_512_png.rf.a5e55018b176d4b0ff4b60ff876ceae3.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4a263c4c1262bf956579f09a0ab838f5
val,i_514_png.rf.87ad9621a32407f799af4c9efa18b189.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6875b489c5303d05bf0272396ee60fef
val,i_518_png.rf.21cbe2ab39e0854ff06112cc45eef171.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8be6ba9c0c3b902f695d2b58c6c6c65d
val,i_524_png.rf.0b0c61c192cd2995fa2060782dafd716.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,81ed0b278ad2cd89623430defe614212
val,i_540_png.rf.3b2069f5dba9dfb311f35856ce92d822.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,66c066ae117a356fba5e2f49e7d85f1d
val,i_543_png.rf.3d264703e60a1945f62a2b02b77fc417.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,760890173a88efae26b072597ddf95d6
val,i_545_png.rf.8cb698598209dec82d12d42382f2fb12.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,69eb2157e11d9d99b948659700c5a4fd
val,i_546_png.rf.19932e5029ecf868ee61285ce721bd01.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f7d8ee7db8151fbab75f1537b6d32113
val,i_554_png.rf.0b2025e71208717276af97ca17ddae85.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3963330c8676c2e6b7d9b312545c01f0
val,i_557_png.rf.d84c23df969e15ee59e418bb337d6a12.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9b523b8fd007741a4a65ee496ef0b18d
val,i_559_png.rf.34fddcb4cf90267d100866a7bbf9f7e8.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5b2aefefda1eba6a5b56fc5a5552653d
val,i_565_png.rf.6a7a9909899ff0a4221c863a666b5e95.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9a5210d1c9d2d9b4e968876005932a65
val,i_572_png.rf.37b9d1d54cc1c72aff74f7dd89fc3951.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0851cdd3a697376a9d3a7d5bc45fec27
val,i_574_png.rf.6bf25971377de4fbb02028b716b6afc3.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7b3a0aff1d4565d0a794e2f39d5814b1
val,i_582_png.rf.33b8a9925573e8c392f29e775e6c70b7.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6158ff88b4118aa2a5dc276a4f807cac
val,i_584_png.rf.4045f86889f1445d3f218d409e2194da.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7ef90495182e7282f576fefead445cfa
val,i_585_png.rf.9b10a9f866719f07d33213e157e13c7d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5f458e3aed8483ce687ef5af0abd10c6
val,i_594_png.rf.b40ce8d3f5f8e3104b616a9ef92fcf93.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,47187b7c9661e42ccd74a289a97b811b
val,i_595_png.rf.61fa45db8db21c660eeb8d7a3170c7c3.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9fa25936e74decd1c33400598ffc7bec
val,i_605_png.rf.3cd655ec7c67d1ca3c24cbf47d2f2b32.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3ed94e89bdcf2410135251f7991ea295
val,i_608_png.rf.f32a432a92cf9991812d676b5196f171.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f1f4061c469cd4157bde69ee121806b3
val,i_615_png.rf.4ca0bfc811de47100fdc3ca8aeeb62ad.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,ffe7ee3a156c104e3b34d4a878ad8493
val,i_616_png.rf.fbfce99629afa814b9bf5ec8b9caceb6.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f0846679b6f99e5eb8c8bccba4ebb23d
val,i_61_jpg.rf.4766d974105cb1692a2178e3593ca8d1.jpg,1,0,0,True,464,233,1.9914,JPEG,True,False,631f0593a2aa9e26812fbeb0bc4179d3
val,i_622_png.rf.1eda743a96d8156269b1375274436e83.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3becce56c1025cbfe0b5dc65658d4170
val,i_624_png.rf.0d7cf40bea05bf132686b699c469f3e9.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,ee4d4ea2fcf9dbcd5f825c753da556fa
val,i_626_png.rf.ae189e6ef687996689249c8db0d26c72.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8ac11de311c828cca63d815fedbdd4b2
val,i_627_png.rf.cb7a087b15ab38fc00dae9c989edfc21.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4a1978b1ce131652247780fa53bdeb73
val,i_632_png.rf.c14375145a6c10b9464ca3f035a07057.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c9b429b31aa03bdd78792ac26d61eaa3
val,i_63_jpg.rf.6290aab037d47fd9f54bf92760f62142.jpg,1,0,0,True,395,278,1.4209,JPEG,True,False,b18957c90650001383853734e862d341
val,i_640_png.rf.a6ece2db0ec522f6f2d1450b7a1253c0.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6fe51befdf275399fffafa5d6b0607ea
val,i_641_png.rf.b2d5b0a07145a61a7e0b913bf12b9db1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0adc137a1709d66cafdc0cfa73e4db9f
val,i_643_png.rf.d13871f3a78c51d8d53a202c993f5fd9.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,bf8e0a7dd7f9f36fc17c521dd106f3a9
val,i_645_png.rf.28b272ac6941fb138ab0386e017e4308.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,cf348c455ae294de170eed3a0c45254d
val,i_64_jpg.rf.3e527964dceeb590f6402da47f4846ea.jpg,1,0,0,True,402,249,1.6145,JPEG,True,False,12e019b6c400019159a3413e8a5594b3
val,i_653_png.rf.20b177ca2de4311aaebaa1767c969656.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,51035d013ac91e29d18c5cbe7a90d3a4
val,i_661_png.rf.d7a9c12e4f4da587922e5cc09ea40744.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9add68856635d8b0583362b2cfe16011
val,i_665_png.rf.1649e40bdc888097dbb28a12edd94964.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,af0b766b5ab9a74424daab9ef6ddd4f3
val,i_667_png.rf.f303f2775cae108baa27a143aa3b80ca.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e7ee491087047ee7ef46f8e956177251
val,i_673_png.rf.a012495583b2e25a270462e3e0dcb628.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,08ee57b1b9f15c8df6dced6c971a93ff
val,i_679_png.rf.37d78a7e9cfb404b46701697b44ecbec.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,ac9d142a0b08daacf7443e442cd45ae2
val,i_683_png.rf.ca8b46d4b11c5d5e2d61437753cd261e.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4faaa1023c538d25ccd30e63981055c9
val,i_685_png.rf.70b8464e3d5c427ad18f3c2f226a71a6.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,780dab117292306aacff08c4ab594706
val,i_687_png.rf.ecf693a4de06dff00f9f9ec70b02de30.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,301bfa67bd4f7dd51c227aceb2c5b1c1
val,i_694_png.rf.a3e8bbcf2d73122a123dc7eb3e116a92.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,47fa6d7ec7d2b98e97eb6d43ed85effd
val,i_699_png.rf.626dcb175fb0dde62cabdc956b20dc76.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8facd3150f987b8ad088806ed97185e7
val,i_705_png.rf.4019773566aa8b1d916ceeb94bc434d8.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fd6ec7b01de42c2f18bf0088d7e2903d
val,i_706_png.rf.3a9508c2342455afc9487f1295467041.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8df43db8a23f10ed288c3bbcc0f440fa
val,i_70_jpg.rf.f89553d2a7903aaed2c67889e07ec1d3.jpg,1,0,0,True,300,251,1.1952,JPEG,True,False,c8fa427cf78cc2fbc284cd372998e66a
val,i_717_png.rf.8183b6691c3398ff4be4c7e8425b1660.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,400391765f0c3dd4d251d47952aaf856
val,i_720_png.rf.16f79eb00f75af6edfc2d51711d5e3b9.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,aea5ce4c51d48e1e6cf88a4a990747fb
val,i_721_png.rf.bae69cbd5ffa93c8fcfccca144317efa.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0837e2ef9e7473a29ea2467190d477a3
val,i_724_png.rf.5ccf18d272d799ab5857cb9590f94f14.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3236fcb5ac851e37a01b72f76624a308
val,i_725_png.rf.bea982185ce42e7250c1a5517f9d9edd.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,17520c96737738deb8f8a72079a25b74
val,i_729_png.rf.ae110d5e1deee0abf7b239a2ee2aa61d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e504999610f571b0e97175185b29c694
val,i_733_png.rf.ff8a0dd8e4182c9376b15f2ad9d0434a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a935685dfcc572c450c47ee677649c90
val,i_735_png.rf.d44e340f8315fc03a37b51eb51506150.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c3d2aa972800368810c84ab8f7e73286
val,i_737_png.rf.8a1a5b4644699cfc782c2349384014f8.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9317a270ff6a83b9dd5216c531dd245e
val,i_744_png.rf.0d6353bfc3f04e55c42105b18e9fbdf9.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3869bd2c8c384e5487255b0a830235ef
val,i_746_png.rf.d1e0c6f95ef53a91c021c1bdff861263.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0521bb208cdd6972fbbb5ac37bcdd5cd
val,i_747_png.rf.195fa546bb53ad9e8b55b26143025edd.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,75204ed5ad4a3af96eda637ec3e96ef1
val,i_750_png.rf.5f0f6fa3dd9f618729f6bd9831e39e9c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7662171715a711bd8f21489fdccd6cb1
val,i_751_png.rf.5ef3cbf7cae7e116c5395b8023778cd1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6dbf37ee6fff01a5b1d4e167d33546bb
val,i_754_png.rf.69fc2ba6b8a0798046b23afaea654e1d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,083450f860042c14ae8795fd6562dc85
val,i_755_png.rf.515b20f6eaa994a23964fc832df1e20b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1b5bc845f5c7d1e97eec2085040cda83
val,i_758_png.rf.45e29cb8502f6d959c5bfdd18e720e16.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7372bc38fdc747cc7fca220f821a8563
val,i_764_png.rf.4f90d60f232e3b3c716c82faac24c985.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,59e8a057b50115a0a8b10979a260ba59
